"unit","geo","time","values"
"PER_KM2","EL411",2017,50.2
"PER_KM2","EL412",2017,57.7
"PER_KM2","EL413",2017,61
"PER_KM2","EL42",2017,64.3
"PER_KM2","EL421",2017,78.4
"PER_KM2","EL422",2017,49.3
"PER_KM2","EL43",2017,76
"PER_KM2","EL431",2017,118.2
"PER_KM2","EL432",2017,40.8
"PER_KM2","EL433",2017,58.5
"PER_KM2","EL434",2017,67
"PER_KM2","EL5",2017,60.1
"PER_KM2","EL51",2017,42.8
"PER_KM2","EL511",2017,34.9
"PER_KM2","EL512",2017,63.7
"PER_KM2","EL513",2017,44.2
"PER_KM2","EL514",2017,27.9
"PER_KM2","EL515",2017,64.1
"PER_KM2","EL52",2017,99.4
"PER_KM2","EL521",2017,83.9
"PER_KM2","EL522",2017,311.9
"PER_KM2","EL523",2017,32.3
"PER_KM2","EL524",2017,55.8
"PER_KM2","EL525",2017,86.8
"PER_KM2","EL526",2017,43.1
"PER_KM2","EL527",2017,34
"PER_KM2","EL53",2017,29.2
"PER_KM2","EL531",2017,30.1
"PER_KM2","EL532",2017,28
"PER_KM2","EL533",2017,27.5
"PER_KM2","EL54",2017,36.9
"PER_KM2","EL541",2017,47
"PER_KM2","EL542",2017,29.9
"PER_KM2","EL543",2017,33.7
"PER_KM2","EL6",2017,46.7
"PER_KM2","EL61",2017,51.7
"PER_KM2","EL611",2017,39.6
"PER_KM2","EL612",2017,52.5
"PER_KM2","EL613",2017,77.5
"PER_KM2","EL62",2017,89.2
"PER_KM2","EL621",2017,98.4
"PER_KM2","EL622",2017,161.2
"PER_KM2","EL623",2017,43
"PER_KM2","EL624",2017,67.4
"PER_KM2","EL63",2017,59.8
"PER_KM2","EL631",2017,38.9
"PER_KM2","EL632",2017,92.6
"PER_KM2","EL633",2017,60.5
"PER_KM2","EL64",2017,36
"PER_KM2","EL641",2017,41.4
"PER_KM2","EL642",2017,51.2
"PER_KM2","EL643",2017,10.6
"PER_KM2","EL644",2017,36.1
"PER_KM2","EL645",2017,20.2
"PER_KM2","EL65",2017,37.3
"PER_KM2","EL651",2017,27.4
"PER_KM2","EL652",2017,65
"PER_KM2","EL653",2017,37.7
"PER_KM2","ES",2017,92.7
"PER_KM2","ES1",2017,95.5
"PER_KM2","ES11",2017,92.1
"PER_KM2","ES111",2017,142.1
"PER_KM2","ES112",2017,33.9
"PER_KM2","ES113",2017,43.1
"PER_KM2","ES114",2017,211.1
"PER_KM2","ES12",2017,97.6
"PER_KM2","ES120",2017,97.6
"PER_KM2","ES13",2017,110.4
"PER_KM2","ES130",2017,110.4
"PER_KM2","ES2",2017,63.4
"PER_KM2","ES21",2017,301.7
"PER_KM2","ES211",2017,107.8
"PER_KM2","ES212",2017,359.7
"PER_KM2","ES213",2017,514.6
"PER_KM2","ES22",2017,62.1
"PER_KM2","ES220",2017,62.1
"PER_KM2","ES23",2017,62.2
"PER_KM2","ES230",2017,62.2
"PER_KM2","ES24",2017,27.7
"PER_KM2","ES241",2017,14.1
"PER_KM2","ES242",2017,9.1
"PER_KM2","ES243",2017,56.1
"PER_KM2","ES3",2017,817
"PER_KM2","ES30",2017,817
"PER_KM2","ES300",2017,817
"PER_KM2","ES4",2017,25.9
"PER_KM2","ES41",2017,25.9
"PER_KM2","ES411",2017,20
"PER_KM2","ES412",2017,25
"PER_KM2","ES413",2017,30.2
"PER_KM2","ES414",2017,20.2
"PER_KM2","ES415",2017,27.3
"PER_KM2","ES416",2017,22.4
"PER_KM2","ES417",2017,8.7
"PER_KM2","ES418",2017,64.5
"PER_KM2","ES419",2017,17
"PER_KM2","ES42",2017,25.7
"PER_KM2","ES421",2017,26.3
"PER_KM2","ES422",2017,25.4
"PER_KM2","ES423",2017,11.8
"PER_KM2","ES424",2017,21
"PER_KM2","ES425",2017,45
"PER_KM2","ES43",2017,26.2
"PER_KM2","ES431",2017,31.7
"PER_KM2","ES432",2017,20.3
"PER_KM2","ES5",2017,225.8
"PER_KM2","ES51",2017,233.5
"PER_KM2","ES511",2017,712.2
"PER_KM2","ES512",2017,126.8
"PER_KM2","ES513",2017,35.4
"PER_KM2","ES514",2017,127
"PER_KM2","ES52",2017,213.6
"PER_KM2","ES521",2017,319.8
"PER_KM2","ES522",2017,86.1
"PER_KM2","ES523",2017,235.1
"PER_KM2","ES53",2017,233
"PER_KM2","ES531",2017,252.6
"PER_KM2","ES532",2017,248
"PER_KM2","ES533",2017,136.2
"PER_KM2","ES6",2017,102.5
"PER_KM2","ES61",2017,96.9
"PER_KM2","ES611",2017,79.9
"PER_KM2","ES612",2017,170.8
"PER_KM2","ES613",2017,57.8
"PER_KM2","ES614",2017,72.8
"PER_KM2","ES615",2017,52.4
"PER_KM2","ES616",2017,47.8
"PER_KM2","ES617",2017,227
"PER_KM2","ES618",2017,140.1
"PER_KM2","ES62",2017,130.4
"PER_KM2","ES620",2017,130.4
"PER_KM2","ES63",2017,4256.1
"PER_KM2","ES630",2017,4256.1
"PER_KM2","ES64",2017,6059.1
"PER_KM2","ES640",2017,6059.1
"PER_KM2","ES7",2017,291.8
"PER_KM2","ES70",2017,291.8
"PER_KM2","ES703",2017,40.9
"PER_KM2","ES704",2017,70.7
"PER_KM2","ES705",2017,551.9
"PER_KM2","ES706",2017,59
"PER_KM2","ES707",2017,118.5
"PER_KM2","ES708",2017,174.9
"PER_KM2","ES709",2017,456.6
"PER_KM2","EU27",2017,118.3
"PER_KM2","EU28",2017,117.7
"PER_KM2","FI",2017,18.1
"PER_KM2","FI1",2017,18.1
"PER_KM2","FI19",2017,23.7
"PER_KM2","FI193",2017,16.5
"PER_KM2","FI194",2017,14.2
"PER_KM2","FI195",2017,23.4
"PER_KM2","FI196",2017,28.3
"PER_KM2","FI197",2017,40.6
"PER_KM2","FI1B",2017,181
"PER_KM2","FI1B1",2017,181
"PER_KM2","FI1C",2017,36.8
"PER_KM2","FI1C1",2017,44.7
"PER_KM2","FI1C2",2017,33.3
"PER_KM2","FI1C3",2017,39.3
"PER_KM2","FI1C4",2017,34.3
"PER_KM2","FI1C5",2017,24.4
"PER_KM2","FI1D",2017,6.4
"PER_KM2","FI1D1",2017,10.4
"PER_KM2","FI1D2",2017,14.7
"PER_KM2","FI1D3",2017,9.2
"PER_KM2","FI1D5",2017,13.7
"PER_KM2","FI1D7",2017,1.9
"PER_KM2","FI1D8",2017,3.7
"PER_KM2","FI1D9",2017,11.2
"PER_KM2","FI2",2017,18.9
"PER_KM2","FI20",2017,18.9
"PER_KM2","FI200",2017,18.9
"PER_KM2","FR",2017,105.5
"PER_KM2","FR1",2017,1018.1
"PER_KM2","FR10",2017,1018.1
"PER_KM2","FR101",2017,21026.7
"PER_KM2","FR102",2017,240.1
"PER_KM2","FR103",2017,631.1
"PER_KM2","FR104",2017,718.9
"PER_KM2","FR105",2017,9332.3
"PER_KM2","FR106",2017,6910.7
"PER_KM2","FR107",2017,5731.8
"PER_KM2","FR108",2017,992.1
"PER_KM2","FRB",2017,65.6
"PER_KM2","FRB0",2017,65.6
"PER_KM2","FRB01",2017,41.8
"PER_KM2","FRB02",2017,73.1
"PER_KM2","FRB03",2017,32.3
"PER_KM2","FRB04",2017,99.6
"PER_KM2","FRB05",2017,52.2
"PER_KM2","FRB06",2017,100.2
"PER_KM2","FRC",2017,58.8
"PER_KM2","FRC1",2017,51.6
"PER_KM2","FRC11",2017,60.9
"PER_KM2","FRC12",2017,30.1
"PER_KM2","FRC13",2017,64.6
"PER_KM2","FRC14",2017,45.6
"PER_KM2","FRC2",2017,72.7
"PER_KM2","FRC21",2017,103
"PER_KM2","FRC22",2017,51.9
"PER_KM2","FRC23",2017,43.9
"PER_KM2","FRC24",2017,239
"PER_KM2","FRD",2017,111
"PER_KM2","FRD1",2017,82.9
"PER_KM2","FRD11",2017,123.8
"PER_KM2","FRD12",2017,82.6
"PER_KM2","FRD13",2017,46
"PER_KM2","FRD2",2017,151.7
"PER_KM2","FRD21",2017,101.1
"PER_KM2","FRD22",2017,200.1
"PER_KM2","FRE",2017,188.6
"PER_KM2","FRE1",2017,327.8
"PER_KM2","FRE11",2017,453.8
"PER_KM2","FRE12",2017,219.7
"PER_KM2","FRE2",2017,99.5
"PER_KM2","FRE21",2017,72.1
"PER_KM2","FRE22",2017,140.8
"PER_KM2","FRE23",2017,93
"PER_KM2","FRF",2017,96.6
"PER_KM2","FRF1",2017,228.4
"PER_KM2","FRF11",2017,236.6
"PER_KM2","FRF12",2017,217.2
"PER_KM2","FRF2",2017,51.9
"PER_KM2","FRF21",2017,52
"PER_KM2","FRF22",2017,51.8
"PER_KM2","FRF23",2017,70
"PER_KM2","FRF24",2017,28.2
"PER_KM2","FRF3",2017,99
"PER_KM2","FRF31",2017,139.9
"PER_KM2","FRF32",2017,30.1
"PER_KM2","FRF33",2017,168.6
"PER_KM2","FRF34",2017,62
"PER_KM2","FRG",2017,116.9
"PER_KM2","FRG0",2017,116.9
"PER_KM2","FRG01",2017,205.6
"PER_KM2","FRG02",2017,113.4
"PER_KM2","FRG03",2017,58.9
"PER_KM2","FRG04",2017,90.6
"PER_KM2","FRG05",2017,100
"PER_KM2","FRH",2017,121.2
"PER_KM2","FRH0",2017,121.2
"PER_KM2","FRH01",2017,85.8
"PER_KM2","FRH02",2017,134.4
"PER_KM2","FRH03",2017,156.3
"PER_KM2","FRH04",2017,109.4
"PER_KM2","FRI",2017,70.8
"PER_KM2","FRI1",2017,82.8
"PER_KM2","FRI11",2017,44.9
"PER_KM2","FRI12",2017,161.2
"PER_KM2","FRI13",2017,44.1
"PER_KM2","FRI14",2017,62
"PER_KM2","FRI15",2017,88.3
"PER_KM2","FRI2",2017,43.2
"PER_KM2","FRI21",2017,41.2
"PER_KM2","FRI22",2017,21.2
"PER_KM2","FRI23",2017,67.5
"PER_KM2","FRI3",2017,69.8
"PER_KM2","FRI31",2017,59
"PER_KM2","FRI32",2017,93.5
"PER_KM2","FRI33",2017,62.2
"PER_KM2","FRI34",2017,62.3
"PER_KM2","FRJ",2017,80.4
"PER_KM2","FRJ1",2017,103
"PER_KM2","FRJ11",2017,58.9
"PER_KM2","FRJ12",2017,128.5
"PER_KM2","FRJ13",2017,189.3
"PER_KM2","FRJ14",2017,14.7
"PER_KM2","FRJ15",2017,117.1
"PER_KM2","FRJ2",2017,66.9
"PER_KM2","FRJ21",2017,31.2
"PER_KM2","FRJ22",2017,31.9
"PER_KM2","FRJ23",2017,216.6
"PER_KM2","FRJ24",2017,30.2
"PER_KM2","FRJ25",2017,33.2
"PER_KM2","FRJ26",2017,50.3
"PER_KM2","FRJ27",2017,67.3
"PER_KM2","FRJ28",2017,70
"PER_KM2","FRK",2017,113.4
"PER_KM2","FRK1",2017,52.2
"PER_KM2","FRK11",2017,45.8
"PER_KM2","FRK12",2017,25.2
"PER_KM2","FRK13",2017,45.4
"PER_KM2","FRK14",2017,81.8
"PER_KM2","FRK2",2017,149.5
"PER_KM2","FRK21",2017,115
"PER_KM2","FRK22",2017,58.9
"PER_KM2","FRK23",2017,78.6
"PER_KM2","FRK24",2017,161.1
"PER_KM2","FRK25",2017,160.2
"PER_KM2","FRK26",2017,576.1
"PER_KM2","FRK27",2017,69.7
"PER_KM2","FRK28",2017,178.3
"PER_KM2","FRL",2017,161.4
"PER_KM2","FRL0",2017,161.4
"PER_KM2","FRL01",2017,23.3
"PER_KM2","FRL02",2017,25
"PER_KM2","FRL03",2017,252.3
"PER_KM2","FRL04",2017,426.8
"PER_KM2","FRL05",2017,177.6
"PER_KM2","FRL06",2017,158
"PER_KM2","FRM",2017,38.6
"PER_KM2","FRM0",2017,38.6
"PER_KM2","FRM01",2017,39.1
"PER_KM2","FRM02",2017,38.2
"PER_KM2","FRY",2017,24.6
"PER_KM2","FRY1",2017,252.6
"PER_KM2","FRY10",2017,252.6
"PER_KM2","FRY2",2017,336.3
"PER_KM2","FRY20",2017,336.3
"PER_KM2","FRY3",2017,3.4
"PER_KM2","FRY30",2017,3.4
"PER_KM2","FRY4",2017,347.1
"PER_KM2","FRY40",2017,347.1
"PER_KM2","FRY5",2017,700
"PER_KM2","FRY50",2017,700
"PER_KM2","HR",2017,73.9
"PER_KM2","HR0",2017,73.9
"PER_KM2","HR03",2017,56.4
"PER_KM2","HR031",2017,80.4
"PER_KM2","HR032",2017,8.6
"PER_KM2","HR033",2017,46.9
"PER_KM2","HR034",2017,34.5
"PER_KM2","HR035",2017,99.8
"PER_KM2","HR036",2017,74.3
"PER_KM2","HR037",2017,69.2
"PER_KM2","HR04",2017,87.5
"PER_KM2","HR041",2017,1267.8
"PER_KM2","HR042",2017,102.8
"PER_KM2","HR043",2017,102.9
"PER_KM2","HR044",2017,136.7
"PER_KM2","HR045",2017,63.2
"PER_KM2","HR046",2017,158.9
"PER_KM2","HR047",2017,42.3
"PER_KM2","HR048",2017,38.6
"PER_KM2","HR049",2017,38.6
"PER_KM2","HR04A",2017,72.8
"PER_KM2","HR04B",2017,70.2
"PER_KM2","HR04C",2017,67
"PER_KM2","HR04D",2017,33
"PER_KM2","HR04E",2017,34.6
"PER_KM2","HU",2017,107.3
"PER_KM2","HU1",2017,442.6
"PER_KM2","HU11",2017,3433.8
"PER_KM2","HU110",2017,3433.8
"PER_KM2","HU12",2017,199.7
"PER_KM2","HU120",2017,199.7
"PER_KM2","HU2",2017,82.2
"PER_KM2","HU21",2017,98.8
"PER_KM2","HU211",2017,97.1
"PER_KM2","HU212",2017,134.2
"PER_KM2","HU213",2017,81.8
"PER_KM2","HU22",2017,88
"PER_KM2","HU221",2017,110.7
"PER_KM2","HU222",2017,76
"PER_KM2","HU223",2017,73.3
"PER_KM2","HU23",2017,64.7
"PER_KM2","HU231",2017,83.2
"PER_KM2","HU232",2017,53.2
"PER_KM2","HU233",2017,60.6
"PER_KM2","HU3",2017,78.9
"PER_KM2","HU31",2017,85.7
"PER_KM2","HU311",2017,90.6
"PER_KM2","HU312",2017,83.1
"PER_KM2","HU313",2017,75.5
"PER_KM2","HU32",2017,84.1
"PER_KM2","HU321",2017,87.1
"PER_KM2","HU322",2017,68.2
"PER_KM2","HU323",2017,95.7
"PER_KM2","HU33",2017,68.9
"PER_KM2","HU331",2017,60.7
"PER_KM2","HU332",2017,61.1
"PER_KM2","HU333",2017,95.8
"PER_KM2","IE",2017,70
"PER_KM2","IE0",2017,70
"PER_KM2","IE04",2017,34.1
"PER_KM2","IE041",2017,35.5
"PER_KM2","IE042",2017,33.1
"PER_KM2","IE05",2017,54.4
"PER_KM2","IE051",2017,47.3
"PER_KM2","IE052",2017,59.7
"PER_KM2","IE053",2017,57.1
"PER_KM2","IE06",2017,164.7
"PER_KM2","IE061",2017,1466.1
"PER_KM2","IE062",2017,102.7
"PER_KM2","IE063",2017,45.7
"PER_KM2","IS",2017,3.4
"PER_KM2","IS0",2017,3.4
"PER_KM2","IS00",2017,3.4
"PER_KM2","IS001",2017,212.5
"PER_KM2","IS002",2017,1.2
"PER_KM2","IT",2017,203.3
"PER_KM2","ITC",2017,283.2
"PER_KM2","ITC1",2017,174.3
"PER_KM2","ITC11",2017,335.1
"PER_KM2","ITC12",2017,83.6
"PER_KM2","ITC13",2017,196.3
"PER_KM2","ITC14",2017,73.6
"PER_KM2","ITC15",2017,283.6
"PER_KM2","ITC16",2017,85.6
"PER_KM2","ITC17",2017,143.6
"PER_KM2","ITC18",2017,120.4
"PER_KM2","ITC2",2017,39
"PER_KM2","ITC20",2017,39
"PER_KM2","ITC3",2017,288.7
"PER_KM2","ITC31",2017,186.1
"PER_KM2","ITC32",2017,180.3
"PER_KM2","ITC33",2017,462.9
"PER_KM2","ITC34",2017,250.9
"PER_KM2","ITC4",2017,435.1
"PER_KM2","ITC41",2017,820.5
"PER_KM2","ITC42",2017,515.2
"PER_KM2","ITC43",2017,460.4
"PER_KM2","ITC44",2017,57.4
"PER_KM2","ITC46",2017,409.8
"PER_KM2","ITC47",2017,278.5
"PER_KM2","ITC48",2017,187.4
"PER_KM2","ITC49",2017,299.7
"PER_KM2","ITC4A",2017,205.8
"PER_KM2","ITC4B",2017,181.7
"PER_KM2","ITC4C",2017,2068.2
"PER_KM2","ITC4D",2017,2154.2
"PER_KM2","ITF",2017,191.4
"PER_KM2","ITF1",2017,122
"PER_KM2","ITF11",2017,59.8
"PER_KM2","ITF12",2017,158.3
"PER_KM2","ITF13",2017,260.7
"PER_KM2","ITF14",2017,149.6
"PER_KM2","ITF2",2017,69.6
"PER_KM2","ITF21",2017,55.8
"PER_KM2","ITF22",2017,77
"PER_KM2","ITF3",2017,427.8
"PER_KM2","ITF31",2017,350.3
"PER_KM2","ITF32",2017,134.5
"PER_KM2","ITF33",2017,2644
"PER_KM2","ITF34",2017,151
"PER_KM2","ITF35",2017,222.9
"PER_KM2","ITF4",2017,210.2
"PER_KM2","ITF43",2017,238
"PER_KM2","ITF44",2017,213.5
"PER_KM2","ITF45",2017,287.5
"PER_KM2","ITF46",2017,91.4
"PER_KM2","ITF47",2017,326
"PER_KM2","ITF48",2017,262.8
"PER_KM2","ITF5",2017,56.8
"PER_KM2","ITF51",2017,56.3
"PER_KM2","ITF52",2017,57.6
"PER_KM2","ITF6",2017,129.2
"PER_KM2","ITF61",2017,106.3
"PER_KM2","ITF62",2017,101.2
"PER_KM2","ITF63",2017,149.9
"PER_KM2","ITF64",2017,140.7
"PER_KM2","ITF65",2017,172.2
"PER_KM2","ITG",2017,135.2
"PER_KM2","ITG1",2017,196.2
"PER_KM2","ITG11",2017,177.1
"PER_KM2","ITG12",2017,253.7
"PER_KM2","ITG13",2017,194.5
"PER_KM2","ITG14",2017,144.9
"PER_KM2","ITG15",2017,125.8
"PER_KM2","ITG16",2017,65.3
"PER_KM2","ITG17",2017,311.9
"PER_KM2","ITG18",2017,198.1
"PER_KM2","ITG19",2017,191.5
"PER_KM2","ITG2",2017,69.3
"PER_KM2","ITG25",2017,77.9
"PER_KM2","ITG26",2017,39.7
"PER_KM2","ITG27",2017,125.5
"PER_KM2","ITG28",2017,54.7
"PER_KM2","ITG29",2017,47.6
"PER_KM2","ITG2A",2017,30.9
"PER_KM2","ITG2B",2017,64.9
"PER_KM2","ITG2C",2017,85.3
"PER_KM2","ITH",2017,192.3
"PER_KM2","ITH1",2017,71.4
"PER_KM2","ITH10",2017,71.4
"PER_KM2","ITH2",2017,87.6
"PER_KM2","ITH20",2017,87.6
"PER_KM2","ITH3",2017,282.8
"PER_KM2","ITH31",2017,317.1
"PER_KM2","ITH32",2017,317.7
"PER_KM2","ITH33",2017,56.3
"PER_KM2","ITH34",2017,360
"PER_KM2","ITH35",2017,442.7
"PER_KM2","ITH36",2017,445.5
"PER_KM2","ITH37",2017,150.5
"PER_KM2","ITH4",2017,160.7
"PER_KM2","ITH41",2017,140.5
"PER_KM2","ITH42",2017,111.6
"PER_KM2","ITH43",2017,365.3
"PER_KM2","ITH44",2017,1101.7
"PER_KM2","ITH5",2017,201.5
"PER_KM2","ITH51",2017,111.9
"PER_KM2","ITH52",2017,131.1
"PER_KM2","ITH53",2017,233.4
"PER_KM2","ITH54",2017,261.8
"PER_KM2","ITH55",2017,274.7
"PER_KM2","ITH56",2017,142.7
"PER_KM2","ITH57",2017,218.8
"PER_KM2","ITH58",2017,165.9
"PER_KM2","ITH59",2017,390.6
"PER_KM2","ITI",2017,209.9
"PER_KM2","ITI1",2017,164
"PER_KM2","ITI11",2017,170
"PER_KM2","ITI12",2017,222.9
"PER_KM2","ITI13",2017,305.3
"PER_KM2","ITI14",2017,290.5
"PER_KM2","ITI15",2017,699.6
"PER_KM2","ITI16",2017,279.7
"PER_KM2","ITI17",2017,173.5
"PER_KM2","ITI18",2017,107
"PER_KM2","ITI19",2017,70.5
"PER_KM2","ITI1A",2017,50.1
"PER_KM2","ITI2",2017,106.8
"PER_KM2","ITI21",2017,106.4
"PER_KM2","ITI22",2017,107.9
"PER_KM2","ITI3",2017,163.6
"PER_KM2","ITI31",2017,140.6
"PER_KM2","ITI32",2017,241.5
"PER_KM2","ITI33",2017,114.5
"PER_KM2","ITI34",2017,170.3
"PER_KM2","ITI35",2017,202.5
"PER_KM2","ITI4",2017,347.7
"PER_KM2","ITI41",2017,91.6
"PER_KM2","ITI42",2017,57.4
"PER_KM2","ITI43",2017,824.8
"PER_KM2","ITI44",2017,259
"PER_KM2","ITI45",2017,151.7
"PER_KM2","LI",2017,240.3
"PER_KM2","LI0",2017,240.3
"PER_KM2","LI00",2017,240.3
"PER_KM2","LI000",2017,240.3
"PER_KM2","LT",2017,45.2
"PER_KM2","LT0",2017,45.2
"PER_KM2","LT01",2017,85.5
"PER_KM2","LT011",2017,85.5
"PER_KM2","LT02",2017,38
"PER_KM2","LT021",2017,27.1
"PER_KM2","LT022",2017,72.4
"PER_KM2","LT023",2017,68.2
"PER_KM2","LT024",2017,32.9
"PER_KM2","LT025",2017,28.9
"PER_KM2","LT026",2017,32.1
"PER_KM2","LT027",2017,22.6
"PER_KM2","LT028",2017,32.3
"PER_KM2","LT029",2017,19.8
"PER_KM2","LU",2017,230.6
"PER_KM2","LU0",2017,230.6
"PER_KM2","LU00",2017,230.6
"PER_KM2","LU000",2017,230.6
"PER_KM2","LV",2017,30.7
"PER_KM2","LV0",2017,30.7
"PER_KM2","LV00",2017,30.7
"PER_KM2","LV003",2017,18.3
"PER_KM2","LV005",2017,19
"PER_KM2","LV006",2017,2479.4
"PER_KM2","LV007",2017,36.9
"PER_KM2","LV008",2017,12.6
"PER_KM2","LV009",2017,22.1
"PER_KM2","ME",2017,45.7
"PER_KM2","ME0",2017,45.7
"PER_KM2","ME00",2017,45.7
"PER_KM2","ME000",2017,45.7
"PER_KM2","MK",2017,83.3
"PER_KM2","MK0",2017,83.3
"PER_KM2","MK00",2017,83.3
"PER_KM2","MK001",2017,37.7
"PER_KM2","MK002",2017,49.8
"PER_KM2","MK003",2017,66
"PER_KM2","MK004",2017,63.5
"PER_KM2","MK005",2017,48.6
"PER_KM2","MK006",2017,132.9
"PER_KM2","MK007",2017,76.3
"PER_KM2","MK008",2017,345.7
"PER_KM2","MT",2017,1495.2
"PER_KM2","MT0",2017,1495.2
"PER_KM2","MT00",2017,1495.2
"PER_KM2","MT001",2017,1777.7
"PER_KM2","MT002",2017,477.4
"PER_KM2","NL",2017,501.1
"PER_KM2","NL1",2017,204.4
"PER_KM2","NL11",2017,247.1
"PER_KM2","NL111",2017,167.8
"PER_KM2","NL112",2017,172
"PER_KM2","NL113",2017,317
"PER_KM2","NL12",2017,190.5
"PER_KM2","NL124",2017,204.9
"PER_KM2","NL125",2017,167.3
"PER_KM2","NL126",2017,187.1
"PER_KM2","NL13",2017,184.2
"PER_KM2","NL131",2017,182.3
"PER_KM2","NL132",2017,182.4
"PER_KM2","NL133",2017,189.4
"PER_KM2","NL2",2017,368.8
"PER_KM2","NL21",2017,341.9
"PER_KM2","NL211",2017,255.3
"PER_KM2","NL212",2017,367.8
"PER_KM2","NL213",2017,417.8
"PER_KM2","NL22",2017,410.8
"PER_KM2","NL221",2017,371
"PER_KM2","NL224",2017,342.2
"PER_KM2","NL225",2017,257.5
"PER_KM2","NL226",2017,806.2
"PER_KM2","NL23",2017,285.5
"PER_KM2","NL230",2017,285.5
"PER_KM2","NL3",2017,922.3
"PER_KM2","NL31",2017,918.1
"PER_KM2","NL310",2017,918.1
"PER_KM2","NL32",2017,1024.5
"PER_KM2","NL321",2017,339
"PER_KM2","NL323",2017,1206.6
"PER_KM2","NL324",2017,1732.8
"PER_KM2","NL325",2017,1394.9
"PER_KM2","NL327",2017,1252.9
"PER_KM2","NL328",2017,814.7
"PER_KM2","NL329",2017,1850.9
"PER_KM2","NL33",2017,1271
"PER_KM2","NL332",2017,3316.8
"PER_KM2","NL333",2017,1477.7
"PER_KM2","NL337",2017,1484.1
"PER_KM2","NL33A",2017,845.4
"PER_KM2","NL33B",2017,658.5
"PER_KM2","NL33C",2017,1175.3
"PER_KM2","NL34",2017,211.8
"PER_KM2","NL341",2017,142.4
"PER_KM2","NL342",2017,260.3
"PER_KM2","NL4",2017,511.1
"PER_KM2","NL41",2017,508
"PER_KM2","NL411",2017,509.9
"PER_KM2","NL412",2017,520.9
"PER_KM2","NL413",2017,478.7
"PER_KM2","NL414",2017,526
"PER_KM2","NL42",2017,518
"PER_KM2","NL421",2017,335.9
"PER_KM2","NL422",2017,353.8
"PER_KM2","NL423",2017,920.9
"PER_KM2","NO",2017,17.1
"PER_KM2","NO0",2017,17.1
"PER_KM2","NO01",2017,252.5
"PER_KM2","NO011",2017,1551.2
"PER_KM2","NO012",2017,131.5
"PER_KM2","NO02",2017,7.7
"PER_KM2","NO021",2017,7.5
"PER_KM2","NO022",2017,7.9
"PER_KM2","NO03",2017,29.1
"PER_KM2","NO031",2017,75.1
"PER_KM2","NO032",2017,20
"PER_KM2","NO033",2017,115.7
"PER_KM2","NO034",2017,12.2
"PER_KM2","NO04",2017,31.9
"PER_KM2","NO041",2017,13.6
"PER_KM2","NO042",2017,26.8
"PER_KM2","NO043",2017,53.5
"PER_KM2","NO05",2017,19
"PER_KM2","NO051",2017,35.2
"PER_KM2","NO052",2017,6.2
"PER_KM2","NO053",2017,18.2
"PER_KM2","NO06",2017,11.7
"PER_KM2","NO061",2017,17.7
"PER_KM2","NO062",2017,6.5
"PER_KM2","NO07",2017,4.5
"PER_KM2","NO071",2017,6.7
"PER_KM2","NO072",2017,6.6
"PER_KM2","NO073",2017,1.6
"PER_KM2","PL",2017,123.6
"PER_KM2","PL2",2017,288.8
"PER_KM2","PL21",2017,222.5
"PER_KM2","PL213",2017,2379.8
"PER_KM2","PL214",2017,178.2
"PER_KM2","PL217",2017,175.8
"PER_KM2","PL218",2017,152.1
"PER_KM2","PL219",2017,128
"PER_KM2","PL21A",2017,275.1
"PER_KM2","PL22",2017,370.7
"PER_KM2","PL224",2017,169
"PER_KM2","PL225",2017,285.9
"PER_KM2","PL227",2017,471.5
"PER_KM2","PL228",2017,277.2
"PER_KM2","PL229",2017,537.7
"PER_KM2","PL22A",2017,1952.3
"PER_KM2","PL22B",2017,382.1
"PER_KM2","PL22C",2017,436.5
"PER_KM2","PL4",2017,94.3
"PER_KM2","PL41",2017,117.4
"PER_KM2","PL411",2017,63.7
"PER_KM2","PL414",2017,103.8
"PER_KM2","PL415",2017,2095.2
"PER_KM2","PL416",2017,115.6
"PER_KM2","PL417",2017,93.4
"PER_KM2","PL418",2017,132.1
"PER_KM2","PL42",2017,76.9
"PER_KM2","PL424",2017,1725.3
"PER_KM2","PL426",2017,81.9
"PER_KM2","PL427",2017,42.1
"PER_KM2","PL428",2017,69.2
"PER_KM2","PL43",2017,72.8
"PER_KM2","PL431",2017,63.4
"PER_KM2","PL432",2017,80
"PER_KM2","PL5",2017,131.2
"PER_KM2","PL51",2017,144.9
"PER_KM2","PL514",2017,2220.7
"PER_KM2","PL515",2017,100.5
"PER_KM2","PL516",2017,129.3
"PER_KM2","PL517",2017,155.5
"PER_KM2","PL518",2017,91.7
"PER_KM2","PL52",2017,102
"PER_KM2","PL523",2017,90.4
"PER_KM2","PL524",2017,110.8
"PER_KM2","PL6",2017,98.9
"PER_KM2","PL61",2017,117.2
"PER_KM2","PL613",2017,270.5
"PER_KM2","PL616",2017,96.8
"PER_KM2","PL617",2017,92.2
"PER_KM2","PL618",2017,56.9
"PER_KM2","PL619",2017,100.4
"PER_KM2","PL62",2017,61.4
"PER_KM2","PL621",2017,73.1
"PER_KM2","PL622",2017,60.9
"PER_KM2","PL623",2017,48.1
"PER_KM2","PL63",2017,129.5
"PER_KM2","PL633",2017,1853.1
"PER_KM2","PL634",2017,135.6
"PER_KM2","PL636",2017,64.7
"PER_KM2","PL637",2017,55.8
"PER_KM2","PL638",2017,106
"PER_KM2","PL7",2017,124.5
